,id,country,country_code,country_population,province,county,last_updated,coordinates.latitude,coordinates.longitude,latest.confirmed,latest.deaths,latest.recovered
224,224,US,US,327167434,Texas,"Brewster County, Texas",2021-05-06T16:31:00Z,29.812252,-103.2518086,928,16,0
225,225,US,US,327167434,Texas,"Hansford County, Texas",2021-05-06T16:31:00Z,36.27750219,-101.3545118,897,25,0
226,226,US,US,327167434,Texas,"Yoakum County, Texas",2021-05-06T16:31:00Z,33.17292695,-102.8276058,872,27,0
227,227,US,US,327167434,Texas,"Morris County, Texas",2021-05-06T16:31:00Z,33.11342037,-94.73233824,866,33,0
228,228,US,US,327167434,Texas,"Floyd County, Texas",2021-05-06T16:31:00Z,34.07238001,-101.3032141,847,30,0
229,229,US,US,327167434,Texas,"Swisher County, Texas",2021-05-06T16:31:00Z,34.53062422,-101.7348686,829,17,0
230,230,US,US,327167434,Texas,"Bailey County, Texas",2021-05-06T16:31:00Z,34.06851743,-102.8298743,821,19,0
231,231,US,US,327167434,Texas,"Presidio County, Texas",2021-05-06T16:31:00Z,29.99995073,-104.2405496,817,24,0
232,232,US,US,327167434,Texas,"San Saba County, Texas",2021-05-06T16:31:00Z,31.19583,-98.71651,803,23,0
233,233,US,US,327167434,Texas,"Archer County, Texas",2021-05-06T16:31:00Z,33.61535438,-98.68771374,802,12,0
234,234,US,US,327167434,Texas,"Brooks County, Texas",2021-05-06T16:31:00Z,27.03152599,-98.21865819,801,36,0
235,235,US,US,327167434,Texas,"Rains County, Texas",2021-05-06T16:31:00Z,32.86905982,-95.78601616,798,25,0
236,236,US,US,327167434,Texas,"Stephens County, Texas",2021-05-06T16:31:00Z,32.735819199999995,-98.8360697,788,25,0
237,237,US,US,327167434,Texas,"Hamilton County, Texas",2021-05-06T16:31:00Z,31.70475909,-98.1106215,772,27,0
238,238,US,US,327167434,Texas,"Winkler County, Texas",2021-05-06T16:31:00Z,31.8500015,-103.0482788,767,21,0
239,239,US,US,327167434,Texas,"Trinity County, Texas",2021-05-06T16:31:00Z,31.09369828,-95.13167773,751,26,0
240,240,US,US,327167434,Texas,"Coleman County, Texas",2021-05-06T16:31:00Z,31.77316426,-99.45352719,749,32,0
241,241,US,US,327167434,Texas,"Blanco County, Texas",2021-05-06T16:31:00Z,30.26638227,-98.39975934,733,20,0
242,242,US,US,327167434,Texas,"Franklin County, Texas",2021-05-06T16:31:00Z,33.17548642,-95.21838669,723,26,0
243,243,US,US,327167434,Texas,"Red River County, Texas",2021-05-06T16:31:00Z,33.62052003,-95.05017125,692,37,0
244,244,US,US,327167434,Texas,"Refugio County, Texas",2021-05-06T16:31:00Z,28.32673794,-97.16537557,662,21,0
245,245,US,US,327167434,Texas,"Mills County, Texas",2021-05-06T16:31:00Z,31.49520882,-98.59546815,656,21,0
246,246,US,US,327167434,Texas,"Crosby County, Texas",2021-05-06T16:31:00Z,33.61457547,-101.2998438,654,29,0
247,247,US,US,327167434,Texas,"Hartley County, Texas",2021-05-06T16:31:00Z,35.83996333,-102.6027915,632,2,0
248,248,US,US,327167434,Texas,"Martin County, Texas",2021-05-06T16:31:00Z,32.30606767,-101.9511384,632,18,0
249,249,US,US,327167434,Texas,"Newton County, Texas",2021-05-06T16:31:00Z,30.78529345,-93.74501456,620,35,0
250,250,US,US,327167434,Texas,"Lynn County, Texas",2021-05-06T16:31:00Z,33.17683641,-101.8159973,618,23,0
251,251,US,US,327167434,Texas,"Jim Hogg County, Texas",2021-05-06T16:31:00Z,27.04338085,-98.69722643,613,16,0
252,252,US,US,327167434,Texas,"Jack County, Texas",2021-05-06T16:31:00Z,33.23344728,-98.17249922,609,16,0
253,253,US,US,327167434,Texas,"Mitchell County, Texas",2021-05-06T16:31:00Z,32.30618963,-100.921191,604,30,0
254,254,US,US,327167434,Texas,"Hemphill County, Texas",2021-05-06T16:31:00Z,35.83747747,-100.2704145,586,2,0
255,255,US,US,327167434,Texas,"Crockett County, Texas",2021-05-06T16:31:00Z,30.72302381100008,-101.41202116899996,575,15,0
256,256,US,US,327167434,Texas,"McCulloch County, Texas",2021-05-06T16:31:00Z,31.19874391,-99.34740948,575,19,0
257,257,US,US,327167434,Texas,"San Augustine County, Texas",2021-05-06T16:31:00Z,31.52897,-94.10651,573,32,0
258,258,US,US,327167434,Texas,"Marion County, Texas",2021-05-06T16:31:00Z,33.93325,-87.65897,539,33,0
259,259,US,US,327167434,Texas,"Wheeler County, Texas",2021-05-06T16:31:00Z,35.4012604,-100.2696723,531,10,0
260,260,US,US,327167434,Texas,"Crane County, Texas",2021-05-06T16:31:00Z,31.42846649,-102.5155684,530,12,0
261,261,US,US,327167434,Texas,"Hudspeth County, Texas",2021-05-06T16:31:00Z,31.45623189,-105.3865434,530,11,0
262,262,US,US,327167434,Texas,"Carson County, Texas",2021-05-06T16:31:00Z,35.40342981,-101.3541376,521,14,0
263,263,US,US,327167434,Texas,"Sabine County, Texas",2021-05-06T16:31:00Z,31.34647718,-93.87096354,519,45,0
264,264,US,US,327167434,Texas,"Garza County, Texas",2021-05-06T16:31:00Z,33.17988347,-101.2984365,488,22,0
265,265,US,US,327167434,Texas,"Sutton County, Texas",2021-05-06T16:31:00Z,30.498269692000065,-100.53800718499996,479,8,0
266,266,US,US,327167434,Texas,"Coke County, Texas",2021-05-06T16:31:00Z,31.88847775,-100.5298112,464,12,0
267,267,US,US,327167434,Texas,"Hall County, Texas",2021-05-06T16:31:00Z,34.53072231,-100.6809174,462,14,0
268,268,US,US,327167434,Texas,"Goliad County, Texas",2021-05-06T16:31:00Z,28.65705844,-97.42642325,448,13,0
269,269,US,US,327167434,Texas,"Haskell County, Texas",2021-05-06T16:31:00Z,33.17820047,-99.73024139,445,27,0
270,270,US,US,327167434,Texas,"Donley County, Texas",2021-05-06T16:31:00Z,34.96538118,-100.8139761,406,15,0
271,271,US,US,327167434,Texas,"Mason County, Texas",2021-05-06T16:31:00Z,30.71772871,-99.22604108,396,6,0
272,272,US,US,327167434,Texas,"Upton County, Texas",2021-05-06T16:31:00Z,31.36882524300006,-102.04293438199993,381,10,0
273,273,US,US,327167434,Texas,"Hardeman County, Texas",2021-05-06T16:31:00Z,34.28960078,-99.74602411,380,12,0
274,274,US,US,327167434,Texas,"Reagan County, Texas",2021-05-06T16:31:00Z,31.36615696,-101.5229176,380,8,0
275,275,US,US,327167434,Texas,"Concho County, Texas",2021-05-06T16:31:00Z,31.32658443,-99.86393675,378,8,0
276,276,US,US,327167434,Texas,"Culberson County, Texas",2021-05-06T16:31:00Z,31.447215805000038,-104.51739982299995,362,11,0
277,277,US,US,327167434,Texas,"Kinney County, Texas",2021-05-06T16:31:00Z,29.35025058900004,-100.41783772499996,351,6,0
278,278,US,US,327167434,Texas,"Lipscomb County, Texas",2021-05-06T16:31:00Z,36.27780424,-100.2731658,335,12,0
279,279,US,US,327167434,Texas,"Collingsworth County, Texas",2021-05-06T16:31:00Z,34.96495258,-100.2700158,323,9,0
280,280,US,US,327167434,Texas,"Delta County, Texas",2021-05-06T16:31:00Z,33.38578601,-95.67248556,319,12,0
281,281,US,US,327167434,Texas,"Real County, Texas",2021-05-06T16:31:00Z,29.83179732400004,-99.82210436299994,311,12,0
282,282,US,US,327167434,Texas,"Cochran County, Texas",2021-05-06T16:31:00Z,33.6040986,-102.8283512,306,15,0
283,283,US,US,327167434,Texas,"Fisher County, Texas",2021-05-06T16:31:00Z,32.7429269,-100.4020313,299,14,0
284,284,US,US,327167434,Texas,"Baylor County, Texas",2021-05-06T16:31:00Z,33.616458102000024,-99.21347682399994,298,12,0
285,285,US,US,327167434,Texas,"Knox County, Texas",2021-05-06T16:31:00Z,33.60612084,-99.74138048,287,17,0
286,286,US,US,327167434,Texas,"Shackelford County, Texas",2021-05-06T16:31:00Z,32.73595663,-99.35393367,272,5,0
287,287,US,US,327167434,Texas,"Oldham County, Texas",2021-05-06T16:31:00Z,35.40495423,-102.6028899,269,4,0
288,288,US,US,327167434,Texas,"Kimble County, Texas",2021-05-06T16:31:00Z,30.48678504,-99.74853422,268,6,0
289,289,US,US,327167434,Texas,"Edwards County, Texas",2021-05-06T16:31:00Z,29.98263072700007,-100.30469119699995,248,6,0
290,290,US,US,327167434,Texas,"Schleicher County, Texas",2021-05-06T16:31:00Z,30.897439184000074,-100.53849378099994,239,6,0
291,291,US,US,327167434,Texas,"Sherman County, Texas",2021-05-06T16:31:00Z,36.27764403,-101.8933597,223,12,0
292,292,US,US,327167434,Texas,"Menard County, Texas",2021-05-06T16:31:00Z,30.88991402100004,-99.82062830099994,208,9,0
293,293,US,US,327167434,Texas,"Cottle County, Texas",2021-05-06T16:31:00Z,34.07764233,-100.2786452,190,7,0
294,294,US,US,327167434,Texas,"Jeff Davis County, Texas",2021-05-06T16:31:00Z,30.715548940000076,-104.13991279299995,190,5,0
295,295,US,US,327167434,Texas,"Dickens County, Texas",2021-05-06T16:31:00Z,33.6165717,-100.7788224,186,10,0
296,296,US,US,327167434,Texas,"Armstrong County, Texas",2021-05-06T16:31:00Z,34.96511906,-101.3572807,183,6,0
297,297,US,US,327167434,Texas,"Briscoe County, Texas",2021-05-06T16:31:00Z,34.53036035,-101.2084771,169,5,0
298,298,US,US,327167434,Texas,"Stonewall County, Texas",2021-05-06T16:31:00Z,33.179029456000016,-100.25338385399999,156,6,0
299,299,US,US,327167434,Texas,"Irion County, Texas",2021-05-06T16:31:00Z,31.30392184000005,-100.98235179999996,126,1,0
300,300,US,US,327167434,Texas,"Foard County, Texas",2021-05-06T16:31:00Z,33.97453685500005,-99.77790831999994,122,10,0
301,301,US,US,327167434,Texas,"Motley County, Texas",2021-05-06T16:31:00Z,34.07406375,-100.7798371,115,8,0
302,302,US,US,327167434,Texas,"Sterling County, Texas",2021-05-06T16:31:00Z,31.82784942800004,-101.04999100399999,108,4,0
303,303,US,US,327167434,Texas,"Kent County, Texas",2021-05-06T16:31:00Z,33.181445319000034,-100.77769293499996,106,2,0
304,304,US,US,327167434,Texas,"Glasscock County, Texas",2021-05-06T16:31:00Z,31.8694032,-101.5206598,105,2,0
305,305,US,US,327167434,Texas,"McMullen County, Texas",2021-05-06T16:31:00Z,28.349607306000053,-98.57144386,83,5,0
306,306,US,US,327167434,Texas,"Terrell County, Texas",2021-05-06T16:31:00Z,30.225285291000038,-102.07634355099998,79,2,0
307,307,US,US,327167434,Texas,"Throckmorton County, Texas",2021-05-06T16:31:00Z,33.17751150900005,-99.21231400799995,73,5,0
308,308,US,US,327167434,Texas,"Roberts County, Texas",2021-05-06T16:31:00Z,35.83862346,-100.8135041,61,1,0
309,309,US,US,327167434,Texas,"Kenedy County, Texas",2021-05-06T16:31:00Z,26.92760049400005,-97.71818949999994,38,2,0
310,310,US,US,327167434,Texas,"Borden County, Texas",2021-05-06T16:31:00Z,32.743702290000044,-101.43168114099994,31,2,0
311,311,US,US,327167434,Texas,"King County, Texas",2021-05-06T16:31:00Z,33.61644749800007,-100.25582149499996,12,0,0
312,312,US,US,327167434,Texas,"Loving County, Texas",2021-05-06T16:31:00Z,31.84918183600007,-103.58011367700001,2,0,0
313,313,US,US,327167434,Florida,"Miami-Dade County, Florida",2021-05-06T16:31:00Z,25.61418208,-80.5679083,488303,6218,0
314,314,US,US,327167434,Florida,"Broward County, Florida",2021-05-06T16:31:00Z,26.15224542,-80.48705340000002,238834,2943,0
315,315,US,US,327167434,Florida,"Palm Beach County, Florida",2021-05-06T16:31:00Z,26.70288,-80.03661,144615,2781,0
316,316,US,US,327167434,Florida,"Orange County, Florida",2021-05-06T16:31:00Z,30.244011,-85.007347,138098,1268,0
317,317,US,US,327167434,Florida,"Hillsborough County, Florida",2021-05-06T16:31:00Z,27.93023096,-82.30785534,137314,1732,0
318,318,US,US,327167434,Florida,"Duval County, Florida",2021-05-06T16:31:00Z,30.47844000000001,-81.62557,98143,1402,0
319,319,US,US,327167434,Florida,"Pinellas County, Florida",2021-05-06T16:31:00Z,27.9313392,-82.72194025,79544,1623,0
320,320,US,US,327167434,Florida,"Lee County, Florida",2021-05-06T16:31:00Z,26.57965162,-81.82468531,70519,973,0
321,321,US,US,327167434,Florida,"Polk County, Florida",2021-05-06T16:31:00Z,27.94887824,-81.69776009,68632,1324,0
322,322,US,US,327167434,Florida,"Osceola County, Florida",2021-05-06T16:31:00Z,28.06812578,-81.14519655,44687,509,0
323,323,US,US,327167434,Florida,"Volusia County, Florida",2021-05-06T16:31:00Z,29.16934,-81.52251,43222,803,0
324,324,US,US,327167434,Florida,"Brevard County, Florida",2021-05-06T16:31:00Z,28.29348419,-80.73235631,41443,866,0
325,325,US,US,327167434,Florida,"Pasco County, Florida",2021-05-06T16:31:00Z,28.32453,-82.33624,41342,753,0
326,326,US,US,327167434,Florida,"Manatee County, Florida",2021-05-06T16:31:00Z,27.49643,-82.53954,38640,671,0
327,327,US,US,327167434,Florida,"Escambia County, Florida",2021-05-06T16:31:00Z,30.70048478,-87.37722154,36110,690,0
328,328,US,US,327167434,Florida,"Collier County, Florida",2021-05-06T16:31:00Z,26.11625563,-81.34013334,35789,531,0
329,329,US,US,327167434,Florida,"Seminole County, Florida",2021-05-06T16:31:00Z,28.71700144,-81.23632262,34094,497,0
330,330,US,US,327167434,Florida,"Sarasota County, Florida",2021-05-06T16:31:00Z,27.33889000000001,-82.53886999999997,32748,820,0
331,331,US,US,327167434,Florida,"Leon County, Florida",2021-05-06T16:31:00Z,30.45796803,-84.27794359,31938,320,0
332,332,US,US,327167434,Florida,"Marion County, Florida",2021-05-06T16:31:00Z,29.21018701,-82.05662511,31111,964,0
333,333,US,US,327167434,Florida,"Lake County, Florida",2021-05-06T16:31:00Z,28.76261973,-81.71155351,29661,637,0
334,334,US,US,327167434,Florida,"St. Lucie County, Florida",2021-05-06T16:31:00Z,27.48948,-80.33977,26389,632,0
335,335,US,US,327167434,Florida,"Alachua County, Florida",2021-05-06T16:31:00Z,29.79309000000001,-82.49428,24795,275,0
336,336,US,US,327167434,Florida,"St. Johns County, Florida",2021-05-06T16:31:00Z,30.12051,-81.62536,22622,210,0
337,337,US,US,327167434,Florida,"Okaloosa County, Florida",2021-05-06T16:31:00Z,30.70702353,-86.59650821,20549,362,0
338,338,US,US,327167434,Florida,"Bay County, Florida",2021-05-06T16:31:00Z,30.27874147,-85.61547985,20176,387,0
339,339,US,US,327167434,Florida,"Clay County, Florida",2021-05-06T16:31:00Z,29.98305516,-81.85778209,18595,340,0
340,340,US,US,327167434,Florida,"Santa Rosa County, Florida",2021-05-06T16:31:00Z,30.73147611,-87.01761385,18206,287,0
341,341,US,US,327167434,Florida,"Hernando County, Florida",2021-05-06T16:31:00Z,28.55250381,-82.41938996,13966,464,0
342,342,US,US,327167434,Florida,"Charlotte County, Florida",2021-05-06T16:31:00Z,26.90848328,-81.90343918,12875,418,0
343,343,US,US,327167434,Florida,"Indian River County, Florida",2021-05-06T16:31:00Z,27.694396500000003,-80.60612987,12502,299,0
344,344,US,US,327167434,Florida,"Martin County, Florida",2021-05-06T16:31:00Z,27.08809728,-80.38317334,12312,320,0
345,345,US,US,327167434,Florida,"Citrus County, Florida",2021-05-06T16:31:00Z,28.8507789,-82.46594866,11093,446,0
346,346,US,US,327167434,Florida,"Sumter County, Florida",2021-05-06T16:31:00Z,28.70474449,-82.0809939,9331,275,0
347,347,US,US,327167434,Florida,"Highlands County, Florida",2021-05-06T16:31:00Z,27.34332999,-81.34112609,8531,352,0
348,348,US,US,327167434,Florida,"Nassau County, Florida",2021-05-06T16:31:00Z,30.61077673,-81.80173997,8372,125,0
349,349,US,US,327167434,Florida,"Columbia County, Florida",2021-05-06T16:31:00Z,30.22449371,-82.62153926,8125,169,0
350,350,US,US,327167434,Florida,"Walton County, Florida",2021-05-06T16:31:00Z,30.65939599,-86.16268062,7788,88,0
351,351,US,US,327167434,Florida,"Flagler County, Florida",2021-05-06T16:31:00Z,29.46142050000001,-81.31356058,7294,113,0
352,352,US,US,327167434,Florida,"Monroe County, Florida",2021-05-06T16:31:00Z,39.49217,-91.78738,6956,50,0
353,353,US,US,327167434,Florida,"Putnam County, Florida",2021-05-06T16:31:00Z,29.61129946,-81.74554066,6498,148,0
354,354,US,US,327167434,Florida,"Jackson County, Florida",2021-05-06T16:31:00Z,30.79572970000001,-85.21834956,6210,157,0
355,355,US,US,327167434,Florida,"Gadsden County, Florida",2021-05-06T16:31:00Z,30.57948492,-84.61351742,5669,98,0
356,356,US,US,327167434,Florida,"Suwannee County, Florida",2021-05-06T16:31:00Z,30.19558189,-82.99149352,5333,138,0
357,357,US,US,327167434,Florida,"Hendry County, Florida",2021-05-06T16:31:00Z,26.54718711,-81.17167885,4727,83,0
358,358,US,US,327167434,Florida,"DeSoto County, Florida",2021-05-06T16:31:00Z,27.18625815,-81.80950056,4334,93,0
359,359,US,US,327167434,Florida,"Okeechobee County, Florida",2021-05-06T16:31:00Z,27.42741658,-80.90123565,4011,90,0
360,360,US,US,327167434,Florida,"Baker County, Florida",2021-05-06T16:31:00Z,30.3310297,-82.28459751,3497,62,0
361,361,US,US,327167434,Florida,"Wakulla County, Florida",2021-05-06T16:31:00Z,30.16891607,-84.40091841,3443,55,0
362,362,US,US,327167434,Florida,"Levy County, Florida",2021-05-06T16:31:00Z,29.3197128,-82.74264885,3441,54,0
363,363,US,US,327167434,Florida,"Hardee County, Florida",2021-05-06T16:31:00Z,27.49268751,-81.80992068,3134,43,0
364,364,US,US,327167434,Florida,"Bradford County, Florida",2021-05-06T16:31:00Z,29.94996425,-82.16878035,3013,56,0
365,365,US,US,327167434,Florida,"Washington County, Florida",2021-05-06T16:31:00Z,30.61052578,-85.66522117,2731,52,0
366,366,US,US,327167434,Florida,"Taylor County, Florida",2021-05-06T16:31:00Z,30.04717437,-83.60333237,2727,48,0
367,367,US,US,327167434,Florida,"Holmes County, Florida",2021-05-06T16:31:00Z,30.86792762,-85.81398628,2257,52,0
368,368,US,US,327167434,Florida,"Madison County, Florida",2021-05-06T16:31:00Z,40.21388,-85.70948,2060,45,0
369,369,US,US,327167434,Florida,"Gulf County, Florida",2021-05-06T16:31:00Z,29.95627817,-85.22647887,1965,43,0
370,370,US,US,327167434,Florida,"Union County, Florida",2021-05-06T16:31:00Z,30.0438157,-82.37139913,1823,73,0
371,371,US,US,327167434,Florida,"Calhoun County, Florida",2021-05-06T16:31:00Z,30.40591622,-85.19725477,1693,47,0
372,372,US,US,327167434,Florida,"Hamilton County, Florida",2021-05-06T16:31:00Z,30.49645924,-82.94801948,1626,25,0
373,373,US,US,327167434,Florida,"Lafayette County, Florida",2021-05-06T16:31:00Z,29.98546043,-83.18105572,1619,26,0
374,374,US,US,327167434,Florida,"Gilchrist County, Florida",2021-05-06T16:31:00Z,29.72589573,-82.80037962,1612,43,0
375,375,US,US,327167434,Florida,"Dixie County, Florida",2021-05-06T16:31:00Z,29.60848621,-83.15877625,1608,24,0
376,376,US,US,327167434,Florida,"Jefferson County, Florida",2021-05-06T16:31:00Z,30.43766934,-83.89518449,1491,27,0
377,377,US,US,327167434,Florida,"Franklin County, Florida",2021-05-06T16:31:00Z,29.87766253,-84.81641986,1319,18,0
378,378,US,US,327167434,Florida,"Liberty County, Florida",2021-05-06T16:31:00Z,30.24133937,-84.88288457,1074,17,0
379,379,US,US,327167434,Florida,"Glades County, Florida",2021-05-06T16:31:00Z,26.96044686,-81.24215682,956,19,0
380,380,US,US,327167434,New York,"New York County, New York",2021-05-06T16:31:00Z,40.71455,-74.00714,932693,32735,0
381,381,US,US,327167434,New York,"Suffolk County, New York",2021-05-06T16:31:00Z,40.87732808,-72.85898036,197718,3352,0
382,382,US,US,327167434,New York,"Nassau County, New York",2021-05-06T16:31:00Z,40.74165225,-73.58899619,180860,3144,0
383,383,US,US,327167434,New York,"Westchester County, New York",2021-05-06T16:31:00Z,41.16319759,-73.7560629,127975,2258,0
384,384,US,US,327167434,New York,"Erie County, New York",2021-05-06T16:31:00Z,42.76382119,-78.73224973,86742,1779,0
385,385,US,US,327167434,New York,"Monroe County, New York",2021-05-06T16:31:00Z,43.14604282,-77.69674911,64407,1226,0
386,386,US,US,327167434,New York,"Orange County, New York",2021-05-06T16:31:00Z,41.40206825,-74.30559567,47349,804,0
387,387,US,US,327167434,New York,"Rockland County, New York",2021-05-06T16:31:00Z,41.152374,-74.02401032,46362,949,0
388,388,US,US,327167434,New York,"Onondaga County, New York",2021-05-06T16:31:00Z,43.00487,-76.1836,37359,697,0
389,389,US,US,327167434,New York,"Dutchess County, New York",2021-05-06T16:31:00Z,41.76477515,-73.74281684,28781,439,0
390,390,US,US,327167434,New York,"Albany County, New York",2021-05-06T16:31:00Z,42.65155,-73.75520999999998,24212,374,0
391,391,US,US,327167434,New York,"Oneida County, New York",2021-05-06T16:31:00Z,43.24306498,-75.42583597,21937,401,0
392,392,US,US,327167434,New York,"Niagara County, New York",2021-05-06T16:31:00Z,43.19998147,-78.74522262,19228,317,0
393,393,US,US,327167434,New York,"Broome County, New York",2021-05-06T16:31:00Z,42.16021802,-75.81964586,18020,333,0
394,394,US,US,327167434,New York,"Saratoga County, New York",2021-05-06T16:31:00Z,43.06974,-73.63661,14833,164,0
395,395,US,US,327167434,New York,"Ulster County, New York",2021-05-06T16:31:00Z,41.95986,-73.99033,13559,326,0
396,396,US,US,327167434,New York,"Schenectady County, New York",2021-05-06T16:31:00Z,42.81238,-73.94122,12754,151,0
397,397,US,US,327167434,New York,"Rensselaer County, New York",2021-05-06T16:31:00Z,42.71086263,-73.5097379,10952,141,0
398,398,US,US,327167434,New York,"Putnam County, New York",2021-05-06T16:31:00Z,41.42653455,-73.7494999,10448,87,0
